point_index,timestamp_us,plan_pos_0,plan_pos_1,plan_pos_2,plan_pos_3,plan_pos_4,plan_pos_5,actual_pos_0,actual_pos_1,actual_pos_2,actual_pos_3,actual_pos_4,actual_pos_5,current_0,current_1,current_2,current_3,current_4,current_5,canfd_call_timestamp_us
1279,1744086631631550,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.572998,-129.692993,134.686005,177.544006,127.707001,359.240997,226.000000,-522.000000,1673.000000,352.000000,350.000000,193.000000,1744086630236932
1279,1744086631636000,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.574005,-129.697006,134.690994,177.546997,127.709999,359.251007,231.000000,-536.000000,1692.000000,349.000000,340.000000,132.000000,1744086630236932
1279,1744086631641483,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.580994,-129.703003,134.695007,177.550995,127.710999,359.257996,196.000000,-530.000000,1719.000000,363.000000,357.000000,123.000000,1744086630236932
1279,1744086631645910,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.585007,-129.705002,134.697006,177.554993,127.714996,359.273010,168.000000,-552.000000,1731.000000,345.000000,383.000000,127.000000,1744086630236932
1279,1744086631651385,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.589005,-129.707993,134.701004,177.559006,127.718002,359.282990,101.000000,-572.000000,1714.000000,372.000000,380.000000,152.000000,1744086630236932
1279,1744086631655821,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.593002,-129.712006,134.703995,177.563004,127.722000,359.294006,98.000000,-599.000000,1744.000000,348.000000,397.000000,80.000000,1744086630236932
1279,1744086631661362,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.602997,-129.714996,134.707001,177.567001,127.725998,359.307007,41.000000,-605.000000,1768.000000,369.000000,388.000000,49.000000,1744086630236932
1279,1744086631665884,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.608994,-129.718994,134.710007,177.572998,127.727997,359.317993,35.000000,-625.000000,1758.000000,330.000000,416.000000,46.000000,1744086630236932
1279,1744086631671479,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.615005,-129.722000,134.714005,177.580994,127.727997,359.325012,34.000000,-632.000000,1814.000000,297.000000,408.000000,101.000000,1744086630236932
1279,1744086631675978,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.623993,-129.727005,134.716995,177.587006,127.733002,359.338989,85.000000,-626.000000,1821.000000,303.000000,427.000000,103.000000,1744086630236932
1279,1744086631680490,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.630005,-129.729004,134.718002,177.593994,127.733002,359.339996,124.000000,-648.000000,1885.000000,275.000000,429.000000,103.000000,1744086630236932
1279,1744086631686036,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.636993,-129.731003,134.722000,177.600006,127.737000,359.354004,136.000000,-632.000000,1831.000000,258.000000,427.000000,149.000000,1744086630236932
1279,1744086631690462,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.643997,-129.733002,134.727997,177.606995,127.738998,359.360992,137.000000,-640.000000,1850.000000,238.000000,428.000000,167.000000,1744086630236932
1279,1744086631695988,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.647003,-129.737000,134.727997,177.617004,127.739998,359.364014,164.000000,-651.000000,1842.000000,196.000000,443.000000,180.000000,1744086630236932
1279,1744086631701492,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.651993,-129.740997,134.731995,177.625000,127.744003,359.372986,195.000000,-653.000000,1879.000000,178.000000,435.000000,232.000000,1744086630236932
1279,1744086631705980,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.656998,-129.742996,134.733994,177.632004,127.747002,359.376007,212.000000,-669.000000,1926.000000,140.000000,437.000000,247.000000,1744086630236932
1279,1744086631711601,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.660995,-129.744995,134.735992,177.639999,127.750000,359.381012,266.000000,-686.000000,1905.000000,136.000000,426.000000,264.000000,1744086630236932
1279,1744086631716124,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.664993,-129.751999,134.740005,177.647995,127.752998,359.385986,232.000000,-679.000000,1946.000000,132.000000,451.000000,254.000000,1744086630236932
1279,1744086631720610,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.666000,-129.755005,134.742996,177.651001,127.753998,359.390015,239.000000,-676.000000,1985.000000,130.000000,434.000000,284.000000,1744086630236932
1279,1744086631726150,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.667999,-129.759003,134.742996,177.660995,127.757004,359.394012,241.000000,-655.000000,1997.000000,132.000000,438.000000,301.000000,1744086630236932
1279,1744086631730644,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.669006,-129.761993,134.746994,177.667999,127.761002,359.402008,235.000000,-670.000000,2012.000000,109.000000,416.000000,313.000000,1744086630236932
1279,1744086631736185,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.671997,-129.764999,134.748001,177.673004,127.764999,359.406006,225.000000,-662.000000,2037.000000,109.000000,422.000000,338.000000,1744086630236932
1279,1744086631740616,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.679001,-129.766998,134.751999,177.679993,127.765999,359.408997,231.000000,-661.000000,2053.000000,96.000000,421.000000,330.000000,1744086630236932
1279,1744086631746095,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.679993,-129.770996,134.753998,177.686005,127.768997,359.412994,243.000000,-674.000000,2044.000000,74.000000,418.000000,328.000000,1744086630236932
1279,1744086631750559,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.684998,-129.774002,134.757996,177.692001,127.775002,359.419006,215.000000,-687.000000,2048.000000,63.000000,401.000000,342.000000,1744086630236932
1279,1744086631756157,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.690002,-129.776993,134.761002,177.703003,127.778999,359.420990,210.000000,-689.000000,2093.000000,41.000000,380.000000,331.000000,1744086630236932
1279,1744086631760659,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.690002,-129.776993,134.761002,177.703003,127.778999,359.420990,210.000000,-689.000000,2093.000000,41.000000,380.000000,331.000000,1744086630236932
1279,1744086631766202,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.695999,-129.779999,134.761993,177.710007,127.783997,359.431000,157.000000,-707.000000,2072.000000,11.000000,354.000000,350.000000,1744086630236932
1279,1744086631770671,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.705994,-129.783997,134.768997,177.725006,127.790001,359.442993,91.000000,-691.000000,2123.000000,-47.000000,374.000000,307.000000,1744086630236932
1279,1744086631776227,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.705994,-129.783997,134.768997,177.725006,127.790001,359.442993,91.000000,-691.000000,2123.000000,-47.000000,374.000000,307.000000,1744086630236932
1279,1744086631780737,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.712997,-129.787994,134.768997,177.731003,127.792000,359.450012,103.000000,-686.000000,2080.000000,-50.000000,333.000000,301.000000,1744086630236932
1279,1744086631786340,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.723999,-129.791000,134.772995,177.740005,127.794998,359.457001,56.000000,-696.000000,2123.000000,-78.000000,330.000000,218.000000,1744086630236932
1279,1744086631790782,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.731995,-129.792999,134.774002,177.746002,127.797997,359.464996,90.000000,-683.000000,2075.000000,-85.000000,335.000000,235.000000,1744086630236932
1279,1744086631796332,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.733002,-129.796005,134.779999,177.753006,127.801003,359.471008,71.000000,-683.000000,2018.000000,-92.000000,325.000000,266.000000,1744086630236932
1279,1744086631800794,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.742996,-129.798004,134.783997,177.761993,127.803001,359.479004,49.000000,-690.000000,2018.000000,-76.000000,305.000000,204.000000,1744086630236932
1279,1744086631806384,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.748993,-129.802002,134.787003,177.764999,127.809998,359.489990,51.000000,-678.000000,2035.000000,-55.000000,295.000000,233.000000,1744086630236932
1279,1744086631810888,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.753998,-129.802994,134.789001,177.768005,127.809998,359.493011,74.000000,-696.000000,2044.000000,-31.000000,301.000000,223.000000,1744086630236932
1279,1744086631816463,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.757004,-129.806000,134.791000,177.772003,127.814003,359.505005,67.000000,-669.000000,2034.000000,-43.000000,261.000000,194.000000,1744086630236932
1279,1744086631820968,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.761002,-129.807999,134.794006,177.774994,127.818001,359.515015,110.000000,-665.000000,2005.000000,-13.000000,286.000000,148.000000,1744086630236932
1279,1744086631826510,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.761993,-129.811005,134.796005,177.778000,127.818001,359.519989,93.000000,-656.000000,2011.000000,18.000000,285.000000,135.000000,1744086630236932
1279,1744086631831010,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.764008,-129.813004,134.798996,177.779999,127.820999,359.529999,112.000000,-647.000000,1957.000000,-7.000000,298.000000,119.000000,1744086630236932
1279,1744086631835457,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.768997,-129.817993,134.802002,177.783005,127.823997,359.536987,151.000000,-630.000000,1974.000000,33.000000,268.000000,127.000000,1744086630236932
1279,1744086631840979,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.770996,-129.820999,134.804001,177.783997,127.824997,359.545013,124.000000,-577.000000,1990.000000,39.000000,275.000000,92.000000,1744086630236932
1279,1744086631846493,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.772003,-129.826004,134.807007,177.785995,127.828003,359.554993,178.000000,-563.000000,1988.000000,35.000000,270.000000,96.000000,1744086630236932
1279,1744086631850918,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.772003,-129.828995,134.811005,177.789001,127.831001,359.558990,169.000000,-555.000000,2000.000000,62.000000,268.000000,132.000000,1744086630236932
1279,1744086631856498,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.774994,-129.830002,134.813995,177.791000,127.835999,359.566010,172.000000,-553.000000,1953.000000,50.000000,254.000000,129.000000,1744086630236932
1279,1744086631861014,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.779007,-129.832993,134.815002,177.794006,127.838997,359.574005,187.000000,-541.000000,2031.000000,70.000000,244.000000,163.000000,1744086630236932
1279,1744086631865506,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.779999,-129.835007,134.817993,177.794998,127.842003,359.578003,196.000000,-532.000000,2039.000000,66.000000,251.000000,169.000000,1744086630236932
1279,1744086631871111,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.783997,-129.839005,134.820999,177.798004,127.845001,359.583008,212.000000,-554.000000,2037.000000,83.000000,229.000000,187.000000,1744086630236932
1279,1744086631875598,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.789993,-129.839996,134.824005,177.800003,127.846001,359.589996,187.000000,-544.000000,2046.000000,90.000000,253.000000,188.000000,1744086630236932
1279,1744086631881204,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.794006,-129.843994,134.824005,177.802002,127.847000,359.592987,173.000000,-525.000000,2051.000000,95.000000,226.000000,207.000000,1744086630236932
1279,1744086631885569,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.794006,-129.845001,134.826004,177.804001,127.847000,359.596008,175.000000,-500.000000,2042.000000,82.000000,248.000000,217.000000,1744086630236932
1279,1744086631891033,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.798996,-129.848007,134.828995,177.807999,127.849998,359.600006,190.000000,-520.000000,2096.000000,99.000000,232.000000,212.000000,1744086630236932
1279,1744086631895534,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.800995,-129.850998,134.832993,177.811005,127.850998,359.602997,181.000000,-498.000000,2101.000000,113.000000,246.000000,224.000000,1744086630236932
1279,1744086631901122,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.804001,-129.852005,134.832993,177.811996,127.853996,359.606995,154.000000,-502.000000,2127.000000,104.000000,233.000000,245.000000,1744086630236932
1279,1744086631905556,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.807999,-129.854004,134.835007,177.813004,127.853996,359.610992,137.000000,-505.000000,2193.000000,93.000000,230.000000,229.000000,1744086630236932
1279,1744086631911101,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.809006,-129.854996,134.837006,177.815002,127.857002,359.614990,114.000000,-499.000000,2190.000000,122.000000,236.000000,235.000000,1744086630236932
1279,1744086631915552,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.809998,-129.858002,134.839005,177.817001,127.860001,359.619995,82.000000,-513.000000,2190.000000,115.000000,234.000000,237.000000,1744086630236932
1279,1744086631921168,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.815994,-129.858994,134.841995,177.819000,127.861000,359.622009,54.000000,-487.000000,2185.000000,98.000000,238.000000,243.000000,1744086630236932
1279,1744086631925666,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.815994,-129.860992,134.843002,177.822006,127.861000,359.628998,44.000000,-508.000000,2134.000000,96.000000,236.000000,222.000000,1744086630236932
1279,1744086631931222,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.820007,-129.862000,134.847000,177.822998,127.863998,359.632996,1.000000,-514.000000,2096.000000,120.000000,229.000000,225.000000,1744086630236932
1279,1744086631935715,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.822998,-129.865005,134.850006,177.824005,127.867996,359.635986,-44.000000,-514.000000,2053.000000,120.000000,235.000000,276.000000,1744086630236932
1279,1744086631941292,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.830002,-129.865997,134.852997,177.828003,127.867996,359.638000,-25.000000,-517.000000,2017.000000,104.000000,232.000000,298.000000,1744086630236932
1279,1744086631945791,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.830002,-129.865997,134.852997,177.828003,127.867996,359.638000,-25.000000,-517.000000,2017.000000,104.000000,232.000000,298.000000,1744086630236932
